shapes	3113
scientific	3112
amplification	3111
constructed	3111
jc	3106
laser	3105
limb	3105
tend	3105
sex	3104
→	3103
arise	3099
secretion	3096
tc	3095
school	3094
1c	3090
entry	3090
verb	3087
argument	3086
lumbar	3083
selectively	3083
87	3081
ga	3081
presumably	3079
82	3077
bath	3076
charge	3075
moving	3073
parvalbumin	3073
96	3072
}	3072
detect	3071
targeted	3071
respond	3068
hybridization	3067
released	3064
v2	3063
cues	3062
gfp	3062
asymmetry	3056
possibly	3053
shorter	3051
pre-	3049
0.9	3048
phys	3046
baclofen	3042
week	3042
83	3040
synaptically	3039
enhancement	3037
nor	3035
88	3032
assembly	3032
goal	3032
partially	3031
schematic	3031
hierarchical	3030
identity	3023
array	3021
outward	3020
86	3019
computing	3017
ps	3017
vectors	3016
diagram	3015
harris	3012
combinations	3007
convergence	3007
cc	3006
go	3006
assigned	3005
vs	3003
appendix	3002
directed	3000
81	2994
rostral	2992
serum	2991
frequently	2989
linked	2986
serial	2986
questions	2983
post	2980
world	2976
med	2972
sometimes	2972
atp	2969
johnston	2966
inferior	2963
alter	2960
mossy	2960
slowly	2960
division	2959
dark	2957
defelipe	2957
hormones	2955
topology	2955
situ	2954
vision	2953
reveals	2952
graphs	2951
actually	2950
integrated	2950
2c	2949
khz	2948
sc	2947
97	2946
ankle	2944
page	2944
stored	2944
2.1	2943
striatum	2943
readily	2941
separation	2941
wave	2941
acsf	2939
endocrinology	2939
78	2933
lfp	2933
84	2932
glass	2931
documents	2928
der	2922
yellow	2919
uk	2918
trans	2915
0.0	2912
classified	2912
peaks	2912
biochemical	2911
influences	2911
theta	2911
evaluated	2906
currently	2905
topological	2905
focused	2903
mn	2903
pbs	2903
takes	2900
molecule	2899
reflexes	2898
2.2	2897
apply	2896
candidate	2894
equilibrium	2894
biocytin	2892
phases	2892
kinetic	2890
follow	2889
named	2888
79	2887
primates	2885
potentially	2882
advantage	2881
mentioned	2881
net	2879
survival	2879
failure	2878
histogram	2877
[ca	2876
created	2871
depolarized	2871
normally	2869
fear	2868
77	2865
ne	2862
'	2859
clinical	2858
enzyme	2856
synchronized	2852
elongation	2851
disorders	2850
involve	2845
coordinates	2843
76	2842
conclusions	2842
regulatory	2835
1972	2833
maintenance	2832
prepared	2832
sec	2831
ascoli	2830
int	2829
npy	2829
collection	2828
links	2827
grid	2826
refer	2823
sa	2822
document	2820
modulate	2820
mr	2819
respective	2816
holding	2815
median	2814
digital	2813
sp	2813
equally	2811
unpublished	2811
spatially	2810
flexion	2809
̧	2808
ŕ	2808
subcellular	2807
reliable	2805
virtual	2805
alterations	2804
ab	2802
score	2802
92	2801
inhibit	2800
obvious	2799
promoter	2799
ss	2797
permission	2796
distinguish	2791
prog	2791
phenomenon	2786
anderson	2784
measuring	2783
fitting	2780
camp	2779
ds	2778
nelson	2778
impedance	2777
signalling	2775
compute	2774
ipsilateral	2774
query	2774
occurrence	2773
cation	2771
nacl	2769
modeled	2768
preoptic	2767
referred	2765
1970	2762
phenotype	2762
capable	2761
rall	2761
reason	2761
filtering	2760
boundaries	2756
a2	2753
allowing	2753
sentences	2753
ieee	2751
^	2749
consequences	2749
_	2748
blocking	2748
ipsp	2748
likelihood	2748
mcs	2748
pressure	2744
modulated	2743
ocular	2742
implies	2739
inhibitor	2739
psd	2738
#	2735
taking	2735
exists	2734
illustrates	2733
	2728
manual	2727
max	2727
considerable	2726
approximate	2724
reproductive	2721
superimposed	2721
elsevier	2719
1.1	2717
conditional	2716
yuste	2716
asymmetric	2715
reflects	2714
consequently	2711
uptake	2711
broad	2709
evident	2709
interact	2707
investigation	2705
modifications	2704
know	2702
running	2702
criterion	2701
io	2698
involvement	2695
ganglia	2694
specified	2693
bdnf	2691
high-frequency	2689
electrophysiology	2687
inner	2685
probe	2685
sigma	2685
processed	2684
height	2682
symbols	2682
brainstem	2681
death	2681
spindle	2681
1971	2680
≤	2680
99	2679
achieve	2677
bind	2677
waveform	2677
facilitate	2674
vertebrate	2672
maintain	2670
600	2668
98	2668
adjusted	2668
heterogeneity	2666
β	2665
exactly	2662
coefficients	2660
prevent	2660
rc	2657
arguments	2655
lu	2655
enhance	2653
particles	2653
avoid	2651
improved	2651
improve	2644
mammals	2642
metabolic	2640
73	2637
koch	2637
annotations	2636
substrate	2634
conditioned	2633
applying	2632
doi	2632
face	2632
du	2631
sampled	2630
sejnowski	2630
strategies	2629
c2	2627
food	2627
id	2627
minutes	2626
mt	2626
immunoreactive	2624
zones	2622
lobe	2621
serve	2619
surrounding	2619
essentially	2618
initiated	2618
mccormick	2618
93	2617
forming	2617
construction	2615
74	2613
oriented	2613
anesthetized	2612
db	2609
segmentation	2606
dotted	2605
mit	2605
considering	2603
gold	2603
situation	2603
vm	2602
assessed	2599
spots	2599
briefly	2598
1.3	2597
2+	2596
exposed	2594
transgenic	2594
labels	2593
preceding	2592
old	2590
commonly	2588
counts	2588
cytoplasmic	2588
implemented	2587
stronger	2587
erα	2586
mitochondrial	2583
males	2582
categories	2578
jl	2577
somewhat	2574
unlike	2574
marker	2573
np	2573
mutations	2569
inside	2568
soleus	2567
syntactic	2567
ii/iii	2565
none	2565
neuromuscular	2564
convex	2563
ng	2561
71	2558
get	2557
visualized	2557
1.4	2555
ce	2555
row	2552
arrangement	2551
glucose	2551
neither	2550
employed	2548
neurophysiology	2548
front	2547
implementation	2544
seven	2544
differentially	2543
genome	2543
normalization	2543
organized	2543
copyright	2540
participants	2540
receives	2540
delivered	2539
consisting	2538
crf	2538
neurone	2538
automatic	2537
stevens	2537
wilson	2534
von	2533
feedforward	2531
efficiency	2530
automatically	2529
geometric	2529
quantified	2529
visualization	2528
mutants	2527
propose	2527
fits	2525
transfected	2525
4c	2520
pelt	2520
metabolism	2518
ten	2516
closed	2515
delays	2515
ann	2513
assess	2513
ipscs	2512
drugs	2511
adaptive	2510
inhibited	2509
systematic	2509
contraction	2508
long-range	2508
l2	2507
91	2505
assumptions	2505
evoke	2504
protocols	2501
ec	2500
construct	2498
minimize	2496
parietal	2496
plate	2496
resource	2493
denote	2490
determines	2489
frame	2489
ny	2488
greatly	2487
loop	2487
record	2487
ac	2485
environmental	2485
106	2484
3.1	2483
amounts	2482
symmetric	2482
liu	2481
count	2479
stretch	2479
sufficiently	2479
static	2478
mixture	2477
glia	2475
laboratories	2474
transformation	2473
mechanical	2472
heart	2471
reverse	2471
steroids	2470
annotated	2466
rf	2465
assay	2464
calculate	2464
narrow	2463
never	2462
bin	2461
arbitrary	2460
lund	2458
plays	2458
setting	2458
yield	2455
hours	2454
powerful	2454
academic	2453
suppression	2453
issues	2452
pcr	2452
1969	2447
chandelier	2446
records	2445
bennett	2444
3.2	2443
learn	2443
unlikely	2441
3c	2439
products	2439
locally	2438
2.0	2436
latencies	2435
create	2433
regulating	2433
acquired	2432
removal	2432
termination	2429
past	2427
multipolar	2426
chamber	2425
separately	2423
svoboda	2422
preferentially	2421
burke	2418
sharp	2418
storage	2418
successive	2415
san	2413
p1	2411
interface	2410
birth	2406
.”	2403
pf	2400
stimulating	2398
modes	2397
@	2395
e.g	2394
appearance	2393
dataset	2391
discrimination	2391
retrieval	2390
innervate	2389
precisely	2387
constraint	2386
μ	2386
wiesel	2385
7.4	2381
bulb	2381
evolutionary	2380
imaged	2380
false	2376
grow	2376
accumulation	2375
°c	2375
rj	2374
cross	2373
isi	2372
lewis	2370
visible	2367
matched	2364
evaluate	2361
confidence	2360
ensure	2357
conclude	2356
controlling	2356
extract	2356
pb	2355
adapt	2354
schizophrenia	2350
orders	2348
reviews	2348
fluid	2347
magee	2347
probes	2347
reducing	2345
subcortical	2341
mg/kg	2340
acts	2339
automated	2339
roughly	2339
varies	2337
camera	2336
climbing	2336
establish	2335
reelin	2333
agonists	2330
ensemble	2328
file	2327
bundles	2326
generalized	2326
d1	2325
cohen	2323
regarding	2322
kind	2319
lacking	2319
entropy	2317
manually	2315
spectrum	2315
-1	2313
neher	2313
predominantly	2313
cd	2312
substantially	2311
comments	2309
dominant	2307
progress	2307
cv	2305
ib	2304
papers	2304
mj	2303
ar	2302
bifurcations	2301
clustered	2297
necessarily	2296
0.00	2294
entorhinal	2293
conducted	2292
mb	2292
optimized	2291
additionally	2290
community	2290
gilbert	2290
leak	2290
california	2289
washed	2289
0.03	2287
daughter	2287
needs	2287
underlie	2286
101	2285
104	2285
jan	2285
dj	2284
large-scale	2282
plos	2282
[ca2+	2280
challenge	2280
phenomena	2280
rodent	2280
history	2279
r2	2279
columnar	2278
th	2277
{	2277
paradigm	2276
ventromedial	2273
adding	2272
affects	2272
102	2271
electrically	2271
elevated	2271
focal	2271
re-	2269
databases	2268
john	2268
egta	2267
johnson	2267
straight	2267
wong	2267
cumulative	2266
kd	2266
103	2265
sr	2264
considerably	2261
illustrate	2261
ri	2261
understood	2261
silver	2259
arch	2258
2.3	2257
black)	2257
filtered	2257
describing	2255
morphogenesis	2255
magnification	2254
damage	2253
subtype	2253
adapted	2252
co	2251
trunk	2249
giant	2248
awake	2247
neuropil	2246
poisson	2246
kubota	2243
return	2243
symmetry	2242
p14	2241
trajectory	2240
jh	2236
7a	2234
0.04	2232
gm	2232
share	2232
filopodia	2231
sw	2231
1968	2230
discuss	2230
kept	2229
perception	2229
modules	2227
describes	2226
empirical	2225
lc	2225
decreasing	2224
larkum	2224
stepping	2223
histograms	2222
effectively	2221
patch-clamp	2215
extending	2214
adhesion	2213
sm	2213
mcewen	2211
steriade	2209
circle	2208
reliability	2208
p7	2206
correlates	2205
aa	2202
mutation	2201
grey	2200
shock	2200
translation	2198
quantification	2197
rodents	2197
squares	2197
ovariectomized	2194
failed	2193
care	2191
heterogeneous	2191
japan	2191
themselves	2191
bw	2189
cortices	2189
gapdh	2189
characterize	2187
cycles	2187
absent	2184
voltage-clamp	2184
geniculate	2182
conserved	2181
months	2181
exclusively	2179
hip	2179
mining	2178
outputs	2178
davis	2175
pixels	2173
h-reflex	2172
jp	2172
overlapping	2171
cylinder	2170
engineering	2170
neurogliaform	2169
105	2168
reasons	2167
receptor-mediated	2167
0.15	2166
anat	2165
counted	2165
dopaminergic	2165
residual	2165
spruston	2165
variants	2165
became	2164
identifying	2164
1.6	2163
bayesian	2163
explore	2163
metric	2162
notion	2162
cam	2161
segev	2161
integral	2160
labelled	2159
tracer	2159
hemisphere	2158
correction	2155
move	2155
encoded	2154
observe	2154
pfaff	2154
purpose	2154
125	2153
building	2152
gave	2152
pfc	2151
triggers	2151
d2	2150
calbindin	2148
1967	2145
deprivation	2145
reproduced	2145
expect	2142
lgn	2140
midline	2138
6a	2136
tyrosine	2136
june	2135
ranging	2135
asynchronous	2134
associative	2133
nmdar	2133
tangential	2133
thresholds	2131
colleagues	2129
mns	2129
reasonable	2129
pi	2128
switch	2128
à	2128
jj	2127
calculation	2126
come	2126
coronal	2124
isolation	2124
freund	2123
distinguished	2122
fall	2122
peroxidase	2121
callaway	2119
downstream	2118
predicts	2116
kda	2115
ngf	2115
acetylcholine	2114
extremely	2114
zhu	2113
dm	2110
dots	2108
ligand	2107
ais	2106
offset	2106
two-dimensional	2106
alternatively	2104
opening	2102
consecutive	2101
facilitating	2101
pronounced	2101
replaced	2101
bitufted	2099
\	2098
consisted	2098
forces	2098
yeast	2097
110	2094
disynaptic	2094
contributes	2092
[ca2+]i	2090
collateral	2090
optic	2090
written	2090
two-photon	2089
implicated	2085
ages	2084
phosphate	2084
τ	2084
mental	2083
nerves	2083
140	2082
modelling	2082
receiving	2082
inverse	2080
coordination	2079
ls	2078
unclear	2077
decisions	2076
single-cell	2074
fewer	2071
o.	2069
pyramids	2069
volumes	2069
cp	2068
strengths	2068
erent	2067
x0	2067
aspect	2066
chloride	2066
jd	2065
producing	2064
microcircuit	2063
linguistics	2062
3.5	2061
activates	2061
centre	2060
twice	2060
specialized	2059
ba	2058
elegans	2056
bioinformatics	2055
ct	2055
rights	2054
innervated	2053
insights	2053
man	2053
format	2052
metabotropic	2052
averaging	2051
finite	2051
ha	2051
influenced	2051
kernel	2051
yields	2051
pixel	2050
mapped	2047
learned	2045
antisense	2044
driving	2044
linearly	2044
costs	2043
my	2043
demonstrates	2042
limits	2042
living	2042
mixed	2042
indicator	2040
portions	2040
advances	2039
alzheimer	2039
discharges	2037
inhibitors	2037
simplified	2037
1.00	2036
reinforcement	2036
js	2035
generates	2034
callosal	2032
capture	2030
combining	2030
isoform	2030
namely	2030
knee	2029
vpm	2029
irregular	2027
discovery	2025
spatiotemporal	2024
be-tween	2023
somatostatin	2023
deviations	2022
fetal	2022
hebbian	2022
**	2020
western	2020
module	2019
po	2019
successful	2019
unlabeled	2018
publication	2016
residues	2016
transection	2016
theorem	2015
outcome	2014
3.3	2013
choose	2013
rd	2013
reserved	2012
enhances	2007
overview	2006
classifier	2005
douglas	2004
morphometric	2004
pipettes	2001
surfaces	2000
«	2000
conventional	1999
determination	1999
yang	1998
2.4	1997
binds	1997
cutaneous	1997
dissociation	1996
spot	1995
operation	1994
acknowledgments	1993
intensities	1993
rakic	1993
reflected	1992
west	1992
inhibits	1991
long-lasting	1991
tf	1990
parsing	1989
diseases	1986
rt	1986
in-	1985
importantly	1982
quantify	1982
cl	1981
corrected	1981
device	1980
sequential	1980
	1980
160	1979
proteomics	1979
bs	1978
counting	1978
ko	1978
homogeneous	1977
degrees	1976
mediating	1976
student	1976
sj	1975
il	1974
tips	1974
transporter	1974
lin	1973
skin	1972
hyperpolarized	1970
shifts	1970
collective	1969
instantaneous	1969
limitations	1969
jf	1968
mrnas	1968
martinotti	1967
gradients	1966
olivary	1965
accurately	1964
intelligence	1964
say	1964
regional	1962
requirement	1961
contributed	1959
promote	1958
shepherd	1957
sensor	1955
180	1953
antidromic	1953
nj	1951
regardless	1951
l-type	1950
uncertainty	1949
2nd	1947
accompanied	1947
tension	1947
scanning	1946
requirements	1945
rn	1945
extensively	1944
plenum	1943
wire	1943
category	1941
transitions	1941
vehicle	1941
fourth	1938
hcn1	1937
scores	1937
meyer	1936
electric	1935
acta	1934
transferred	1933
nicoll	1932
incubation	1930
lexical	1930
disruption	1929
pools	1928
qualitative	1928
ai	1927
genomic	1926
inference	1926
mounted	1925
people	1924
regenerative	1924
calyx	1923
tables	1921
trajectories	1921
par	1918
compartmental	1917
outer	1917
feldmeyer	1916
morphologically	1916
θ	1916
easy	1915
beta	1914
mi	1914
overnight	1914
apart	1913
mitochondria	1913
aligned	1911
curvature	1911
l6	1910
ranges	1910
fictive	1909
mutual	1909
shrinkage	1909
probabilistic	1908
vertices	1907
dose	1906
tion	1906
parser	1905
rl	1905
thompson	1905
fast-spiking	1904
paths	1904
supports	1904
depolarizations	1901
reactions	1901
continued	1900
purified	1899
sensorimotor	1899
elimination	1898
proper	1898
xi	1898
coherence	1897
cited	1896
hypotheses	1896
t-test	1896
f1	1894
ongoing	1894
medline	1892
syndrome	1892
pkc	1890
1d	1889
analyze	1889
arborizations	1888
schiller	1888
mention	1887
chklovskii	1885
fl	1885
lts	1885
balanced	1884
projects	1883
quickly	1883
workshop	1883
calretinin	1882
competing	1882
4.1	1878
computations	1878
perspective	1878
polarity	1877
synthetic	1876
atlas	1875
midbrain	1874
closer	1871
indirect	1871
knockout	1871
triangles	1869
reading	1868
suprathreshold	1868
6b	1866
attempt	1866
microtubules	1866
anesthesia	1865
bnst	1865
2012	1864
confirm	1864
deletion	1863
seconds	1863
immature	1862
add	1861
neck	1861
zhou	1861
denotes	1860
tendency	1859
erβ	1858
mediates	1858
aging	1857
singer	1857
0.06	1856
desensitization	1856
fashion	1856
revised	1855
neurology	1854
pka	1853
interspike	1852
reaching	1852
remodeling	1850
locus	1848
consistently	1847
epilepsy	1846
embryos	1845
abbott	1843
roth	1842
choices	1841
prince	1841
mf	1840
command	1839
eeg	1839
spectral	1838
stria	1836
turner	1836
activating	1835
es	1835
pituitary	1835
recognized	1832
physiologically	1831
impaired	1830
distant	1829
800	1827
hepes	1827
runs	1827
detectable	1825
hubel	1825
pairing	1825
pharmacology	1825
thomas	1825
,”	1824
tuned	1824
agents	1823
explicitly	1823
fi	1823
unless	1823
weighted	1823
pain	1822
specification	1820
substance	1818
1.8	1816
expansion	1815
frog	1815
phasic	1815
abstr	1813
pooled	1813
	1812
innervating	1811
virtually	1810
continuously	1809
backpropagation	1808
begin	1808
inserted	1808
moderate	1808
proliferation	1808
c1	1807
confined	1806
corticocortical	1806
embedded	1806
excluded	1806
mp	1806
~~	1806
comes	1804
acting	1803
lamina	1803
bands	1802
span	1802
4.2	1801
instruments	1801
af	1800
anatomically	1800
apparently	1799
yielded	1799
guide	1798
queries	1798
cytoskeleton	1797
nih	1796
select	1796
lost	1795
bst	1793
decline	1792
microtubule	1791
reliably	1791
ka	1788
entirely	1784
hodgkin	1783
107	1782
percent	1781
130	1780
eg	1780
precursor	1780
pour	1779
est	1778
nmdars	1778
pj	1777
session	1777
cytoplasm	1776
organisms	1775
suitable	1775
risk	1774
template	1774
correlate	1773
sur	1772
berlin	1770
coordinate	1770
•	1770
abolished	1769
pvn	1769
striking	1769
λ	1769
bins	1768
terminalis	1768
cpg	1766
ovx	1766
paired-pulse	1766
saturation	1766
shaft	1766
call	1765
practice	1765
studying	1764
impulse	1763
performing	1763
symmetrical	1763
termed	1763
springer	1762
enzymes	1761
ci	1759
leg	1759
practical	1759
striatal	1759
relay	1758
chick	1756
dans	1756
grants	1756
huang	1756
analogous	1755
dl	1755
pd	1755
bed	1754
shifted	1753
wall	1753
accordance	1751
fragment	1751
regime	1751
summarized	1751
monoclonal	1749
quantitatively	1749
minor	1747
silent	1747
ca2c	1746
constitute	1746
perfused	1746
sholl	1746
fractions	1745
cyclic	1742
del	1742
scaled	1742
amplifier	1740
oscillators	1740
patterning	1740
interpreted	1738
m2	1737
assessment	1736
bp	1736
datasets	1736
un	1736
reproduce	1735
rhythms	1735
dissociated	1734
mark	1734
markov	1733
aim	1732
transmembrane	1732
paraformaldehyde	1731
skeletal	1731
m1	1730
vertebrates	1730
regard	1729
giving	1727
skeleton	1725
chance	1723
dw	1723
exception	1723
seizures	1722
gradually	1721
transduction	1721
bilateral	1720
string	1720
estrous	1719
david	1718
corticothalamic	1716
estrogens	1716
sl	1716
ultrastructural	1716
ends	1713
institutes	1713
mentions	1713
nearby	1711
ramp	1711
viewed	1711
explored	1710
olive	1710
spectra	1709
00	1708
phosphatase	1708
arising	1707
buffers	1707
dehydrogenase	1707
magnetic	1707
improvement	1706
shafts	1706
7b	1705
public	1705
analysed	1704
demonstrating	1704
elicit	1704
je	1704
neurosci.	1703
motoneurone	1702
native	1702
suppose	1702
arrowheads	1700
phrase	1700
advanced	1699
your	1699
assistance	1697
cold	1697
guinea	1697
conversely	1696
hierarchy	1696
relevance	1696
attributed	1692
kinases	1692
mo	1692
preliminary	1689
jw	1688
treadmill	1688
b1	1687
touch	1687
adapting	1686
bull	1686
incomplete	1686
ij	1685
physics	1685
presentation	1685
constrained	1684
compound	1681
gr	1681
abbreviations	1680
psychiatry	1680
researchers	1679
b2	1678
eccles	1677
success	1677
acknowledgements	1676
centers	1675
introduce	1675
loading	1675
attached	1674
depicted	1674
uniformly	1674
cj	1673
deficits	1673
apoptosis	1672
holds	1672
averages	1671
surprising	1671
zebrafish	1670
1.7	1669
bouquet	1669
built	1669
nine	1669
behavioural	1667
homeostatic	1667
branched	1666
foot	1666
odor	1666
ampar	1665
filters	1665
raw	1665
noisy	1664
108	1663
dscam	1663
united	1663
5c	1657
clin	1656
date	1656
pure	1656
connecting	1655
helpful	1654
inc.	1654
marginal	1654
swanson	1653
dynamical	1652
defining	1651
reproduction	1651
comprehensive	1649
keywords	1649
reticular	1648
roots	1647
topic	1647
]i	1645
codes	1645
withdrawal	1643
3.4	1640
cck	1640
uylings	1640
vertex	1639
annual	1638
bicuculline	1638
covered	1636
abstracts	1634
t1	1634
endocrinol	1632
arises	1631
guidelines	1631
j.m.	1631
neurotransmitters	1631
july	1628
programs	1628
vmh	1628
degeneration	1627
washington	1627
operations	1626
partition	1626
xu	1626
drawing	1624
emergence	1624
rich	1624
amplified	1623
axes	1622
edited	1622
phosphorylated	1622
te	1622
ks	1621
contour	1620
interference	1617
weakly	1617
immediate	1616
divergence	1615
eb	1615
look	1615
token	1615
modulates	1614
motif	1614
γ	1614
enable	1613
examination	1613
frequent	1612
treatments	1612
corticospinal	1611
lowest	1611
widespread	1611
etc	1610
sk	1610
109	1609
accumbens	1609
listed	1609
periodic	1609
phenotypes	1609
0.08	1608
concerning	1608
immunohistochemical	1608
myelinated	1608
topography	1608
former	1607
hestrin	1607
kiehn	1606
explicit	1604
xenopus	1604
keep	1603
refs	1603
gastrocnemius	1602
ovarian	1602
progressively	1601
proof	1601
exchange	1600
borst	1599
hill	1599
lh	1599
thesis	1599
excitable	1598
retraction	1598
ie	1597
mitral	1597
noun	1596
perfusion	1595
radiatum	1595
complicated	1593
complementary	1591
started	1591
correctly	1590
ethanol	1590
ı	1590
univ	1589
agent	1588
answer	1588
immunocytochemical	1588
failures	1587
hold	1587
circular	1586
llinas	1585
integrative	1584
0.0001	1583
grillner	1583
ipsc	1583
sucrose	1583
responsiveness	1582
member	1581
stanford	1581
alignment	1580
women	1580
histological	1578
waveforms	1578
barrels	1577
eliminated	1577
transform	1577
depletion	1576
null	1576
tj	1576
drop	1572
gels	1572
p21	1572
mpfc	1571
buhl	1570
cloning	1570
deeper	1569
editor	1569
petersen	1569
bionlp	1568
fixation	1568
expanded	1567
electrophoresis	1565
encode	1565
el	1564
inc	1564
lane	1564
ß	1564
intracellularly	1563
km	1563
missing	1563
monitored	1563
larkman	1562
pairwise	1562
traditional	1562
tubulin	1561
wiley	1561
clones	1559
neuroanatomy	1557
juvenile	1556
reorganization	1556
calculations	1555
emerging	1555
microcircuits	1555
p2	1555
promotes	1555
im	1554
neighbors	1554
replacement	1554
captured	1553
gad67	1553
load	1553
uncaging	1553
‰	1552
extreme	1551
raphe	1551
surprisingly	1550
topographic	1550
blocker	1549
recombinant	1548
dp	1547
hcn	1547
4.5	1546
bi	1545
originating	1545
pe	1545
visually	1545
coverage	1544
december	1544
insight	1544
march	1544
interneuronal	1543
loaded	1543
tm	1543
users	1543
assays	1542
gl	1542
efforts	1541
une	1541
calcium-binding	1540
plastic	1539
centered	1536
frames	1536
poor	1535
recovered	1535
cover	1534
i=1	1533
labelling	1533
lie	1533
pdf	1533
rarely	1533
connect	1532
mason	1532
serotonergic	1530
substrates	1530
consensus	1529
determinants	1529
temporally	1528
voxels	1527
†	1527
qualitatively	1526
raised	1525
bl	1524
rgcs	1523
s3	1521
undergo	1521
hrp	1520
interacting	1520
1.25	1519
eventually	1519
nd	1518
interests	1517
abnormal	1516
analytical	1516
voltages	1514
cardiac	1512
accordingly	1511
originally	1511
bovine	1510
cognition	1509
newly	1509
effort	1508
meaning	1508
swimming	1507
f-score	1506
schemes	1506
song	1506
traced	1505
ln	1504
pca	1504
oil	1503
solely	1503
exhibits	1502
markedly	1502
low-threshold	1501
imply	1500
geometrical	1499
pig	1499
classi	1498
vertically	1498
derive	1497
digitized	1497
files	1497
horseradish	1496
sides	1496
discussions	1495
grown	1495
taylor	1495
personal	1494
v4	1494
milliseconds	1493
organism	1493
hyperpolarization-activated	1492
availability	1491
neuroanatomical	1491
successfully	1491
turtle	1491
-60	1490
efferent	1490
plant	1490
terminate	1490
ultimately	1490
ch	1488
expressions	1488
generator	1488
video	1488
college	1487
competitive	1486
proximity	1486
ranged	1486
trafficking	1486
zucker	1486
committee	1485
exocytosis	1484
interconnected	1483
fisher	1482
perceptual	1482
vmn	1482
sign	1481
transcripts	1481
assemblies	1480
liver	1480
j.c.	1478
4.3	1476
mind	1476
messenger	1475
blot	1474
borders	1474
estimating	1474
segregation	1473
slides	1473
systematically	1472
immunohistochemistry	1471
rank	1471
differed	1470
kl	1470
returned	1470
	1469
neurochem	1468
subsets	1468
vp	1467
discovered	1466
programming	1466
renshaw	1466
picture	1465
positioned	1465
freely	1464
solve	1464
cingulate	1463
slight	1463
desired	1462
particle	1462
rare	1462
refers	1461
stacks	1461
synaptogenesis	1461
etc.	1460
traub	1460
1966	1459
matrices	1459
oxytocin	1459
scenario	1459
spontaneously	1459
trend	1459
concentrated	1458
partly	1458
mesh	1457
n/a	1457
naturally	1457
phrases	1457
investigations	1456
psychology	1455
valid	1455
matches	1454
linking	1453
neuropeptide	1453
validation	1453
yu	1453
av	1452
hidden	1452
supragranular	1451
virus	1451
bistable	1450
huxley	1450
ontologies	1450
pacemaker	1449
oxide	1448
‚	1447
corpora	1446
reversed	1446
aj	1445
colocalization	1444
derivative	1444
works	1444
limiting	1442
simulate	1441
1964	1440
cue	1440
analyzing	1439
genetically	1439
neurotrophic	1439
rhesus	1439
takahashi	1439
dg	1437
emerge	1437
build	1436
vesicular	1436
corticosterone	1435
high-resolution	1435
ach	1434
apparatus	1434
impulses	1434
affecting	1433
arm	1432
coordinated	1432
put	1431
rb	1431
rotation	1431
belong	1430
originate	1430
considerations	1429
spaced	1429
year	1429
excess	1427
granular	1427
august	1426
biologically	1426
denoted	1426
displays	1426
ing	1426
rho	1426
sb	1426
compounds	1424
dramatically	1424
gj	1424
calmodulin	1423
verified	1422
exponent	1421
coincident	1419
rising	1419
belonging	1418
integrate	1417
σ	1417
feldman	1416
graded	1416
invariant	1413
psychol	1413
voluntary	1413
tsodyks	1412
april	1411
liquid	1411
surgery	1411
shell	1410
111	1409
amacrine	1409
bidirectional	1409
marks	1409
subjected	1409
synapsin	1409
euclidean	1408
0.07	1407
arc	1407
colliculus	1407
elevation	1406
fd	1406
entries	1405
br	1404
took	1404
editors	1403
quantity	1402
demonstration	1401
preferences	1401
1965	1400
differs	1399
fired	1399
gen	1399
pruning	1399
rw	1399
her	1398
pia	1398
watson	1398
continue	1397
rebound	1397
specify	1397
7.5	1396
deterministic	1396
emergent	1396
df	1395
believe	1393
european	1393
kinds	1393
rr	1393
3.0	1392
denk	1392
extends	1392
genet	1392
1⁄4	1391
abundant	1391
bear	1391
canada	1391
hoc	1391
gupta	1389
heat	1389
nearest	1389
applies	1388
genia	1388
solving	1388
backpropagating	1386
stance	1385
carry	1384
similarities	1384
associations	1383
l5a	1383
remarkably	1383
spacing	1383
descriptions	1381
million	1380
reaches	1379
maintaining	1378
paraventricular	1377
stores	1377
pass	1376
̨	1376
moment	1375
updated	1374
bc	1373
ll	1373
moore	1373
older	1373
participate	1373
progressive	1373
jonas	1372
startle	1372
calculating	1370
examining	1370
abundance	1369
breast	1369
responding	1369
roberts	1368
defines	1367
grouped	1367
longitudinal	1367
stack	1367
$	1366
so-called	1366
2.6	1365
pl	1365
regehr	1365
tube	1365
z.	1365
difficulty	1364
excellent	1364
nbcs	1364
remove	1364
115	1362
motility	1362
steiner	1362
theme	1362
voxel	1362
128	1360
fddi	1360
monocular	1360
ers	1359
vb	1359
modify	1358
price	1358
boxes	1357
smallest	1356
ts	1356
variant	1356
distinction	1355
english	1355
ir	1355
doses	1353
relate	1353
6c	1352
blockers	1352
synthase	1352
air	1351
berger	1350
forelimb	1350
prevented	1350
regeneration	1350
stop	1350
conversion	1349
february	1349
spanning	1349
theories	1349
simplicity	1348
binocular	1347
ferret	1347
neurological	1347
cascade	1346
downloaded	1346
noradrenergic	1346
pos	1345
situations	1345
glycine	1344
reflecting	1344
¶	1344
flux	1343
lies	1343
perpendicular	1343
stationary	1343
gad	1342
pial	1342
purely	1342
attributes	1341
placement	1341
arranged	1340
crill	1340
split	1340
supervised	1340
transverse	1340
0.75	1339
prevents	1339
stepanyants	1339
converted	1338
current-clamp	1338
october	1338
depressing	1337
infusion	1337
sympathetic	1337
essen	1336
library	1336
diluted	1334
truncated	1334
fitness	1333
ito	1333
repolarization	1333
excited	1332
neurolucida	1332
pearson	1332
fragments	1329
